smiles,dga,cluster
[H]C([H])([H])[N@H+]1C([H])([H])[C@@]2([H])C([H])([H])[C@]3([H])OC([H])([H])[C@]123,-75.7378921508789,2
[H]N(/C(C(=O)[O-])=[N+](/[H])C([H])([H])[H])C([H])([H])[H],-60.90058517456055,0
[H]C1=C([H])[C@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],-90.34856414794922,3
[H]C#CC([H])([H])C([H])([H])[C@@]([H])(C#N)O[H],-61.1569709777832,3
[H]C1([H])C(=O)[C@@]2([H])[C@]3([H])[N@H+]4C([H])([H])[C@@]13[C@]42[H],-65.29132843017578,2
[H]C([H])([H])O[C@@]1([H])C([H])([H])[N@H+]2C([H])([H])[C@@]2([H])[C@@]1([H])C([H])([H])[H],-81.809326171875,2
[H][N-][C+]([H])OC([H])([H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],-75.5592269897461,3
[H]C1=C(C([H])([H])[H])C(C([H])([H])C([H])([H])C([H])([H])[H])=NO1,-78.09783172607422,0
[H]O[C@@]1([H])[C@@]2([H])[NH2+]C(N([H])[H])O[C@]1([H])C2([H])[H],-66.01839447021484,2
[H]C1([H])O[C@@]2([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]2([H])C1([H])[H],-80.8184814453125,1
[H]OC([H])([H])C([H])([H])[C@@]12O[C@@]([H])(C1=O)C2([H])[H],-66.3966064453125,1
[H]C(=O)OC([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],-80.47409057617188,3
[H]C(=O)C([H])([H])[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])[H],-70.06526947021484,3
[H]OC1=C(C([H])([H])[H])C([H])=NN1C([H])=O,-62.20692443847656,0
[H]C1=C([H])[C@@]2([H])[C@@]([H])(C([H])([H])[H])[C@@]2(OC([H])([H])[H])C1([H])[H],-81.9133529663086,1
[H]C1=NC([H])=C(C([H])([H])C([H])([H])C#N)O1,-64.75934600830078,0
[H]OC([H])([H])[C@]1([H])[N@H+](C2(C([H])([H])[H])C([H])([H])C2([H])[H])C1([H])[H],-80.9334487915039,2
[H]C1=NOC(=O)O1,-30.700458526611328,0
[H]O[C@@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-89.87752532958984,3
[H]OC1=NC2=C(N1[H])C([H])([H])C([H])=C2[H],-64.55757904052734,0
[H]N([H])C1=C(C([H])([H])[H])C(=O)C([H])([H])C1([H])[H],-68.37934112548828,0
[H]OC1=C([H])OC([H])=C(C([H])([H])[H])C1=O,-64.42250061035156,0
[H]OC1=NOC(NC([H])([H])C([H])([H])[H])=[N+]1[H],-61.34737014770508,0
[H]C#C[C@@]1([H])C(=O)[C@]2([H])[N@H+]1C([H])([H])C2([H])[H],-66.01863861083984,2
[H]O[C@]1([H])[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])[H])[C@]12[H],-79.5970687866211,1
[H][C-]1[C@H]2[C@@]3([H])[C@@]4([H])[N@@H+](C1([H])[H])[C@]2([H])[C@@]34[H],-59.71207427978516,2
[H]C#C[C@@]12N([H])[C@]1([H])C([H])([H])C(=O)C2([H])[H],-67.25934600830078,2
[H]C1=C(N(C([H])([H])[H])C([H])([H])[H])N=NN1[H],-59.66140365600586,0
[H]C([H])([H])C#C[C@@]12C([H])([H])[C@@]3([H])[C@@]([H])(C1([H])[H])[C@@]23[H],-77.75009155273438,3
[H]C([H])([H])[C@@]1(C([H])([H])C#N)C([H])([H])[C@@]1([H])C#N,-71.1630859375,3
[H]C1=C(N([H])[H])C([H])=C(N([H])[H])C(N([H])[H])=C1[H],-72.4975357055664,0
[H]C([H])([H])C#C[C@@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])C#N,-74.7931137084961,3
[H]ONC1C([H])=C([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],-77.26592254638672,3
[H][N-]C1=C([N-][H])OC(C([H])([H])[H])=NO1,-56.0457763671875,0
[H]C1=NC(F)=C(F)C(F)=N1,-45.70498275756836,0
[H]C#C[C@]1([H])[C@]2([H])[C@]3([H])N([H])[C@]3([H])[C@]12C([H])([H])[H],-71.52611541748047,2
[H]N([H])C1=C2C(=NN1[H])C([H])([H])C([H])([H])C2([H])[H],-71.4834213256836,0
[H][N-][C+]([H])O[C@@]1([H])C([H])=C([H])[C@@]2([H])N([H])[C@@]12[H],-67.23955535888672,2
[H]C#C[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])[C@]1([H])OC1([H])[H],-75.48509979248047,1
[H]OC([H])([H])[C@]1(C#N)N([H])[C+]([H])[NH2+]C1([H])[H],-64.07207489013672,2
[H]O[C@@]12C([H])([H])[C@@]3([H])C([H])([H])[C@]1([H])[C@]32C#N,-66.91546630859375,1
[H]C1=C([H])C([H])([H])N2N=NC(N([H])[H])=C12,-61.35038757324219,0
[H]C([H])([H])[NH2+]C1OC([H])([H])[C@@]1([H])C([H])([H])[H],-60.53995132446289,3
[H]C1=NC(C([H])([H])[H])=C(N(=O)=O)N1[H],-55.78794479370117,0
[H]C(=O)O[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],-81.3794937133789,1
[H]C1=NC(N2C([H])([H])C2([H])[H])=C(N([H])[H])N1[H],-66.15692901611328,0
[H]C#CC1(C(F)(F)F)C([H])([H])C1([H])[H],-57.790077209472656,0
[H]O[C@]1([H])C([H])([H])C([H])([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],-85.34373474121094,1
[H]C1=NOC(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=N1,-73.63162231445312,0
[H]OC([H])([H])[C@]1([H])C([H])([H])[C@]1([H])N([H])C(=O)N([H])[H],-71.3373794555664,2
[H]C1([H])OC([H])([H])[C@@]2([C@]3([H])OC3([H])[H])C([H])([H])[C@@]12[H],-74.20735931396484,1
[H]OC([H])([H])[C@@]1([H])O[C@@](C([H])=O)(C([H])([H])[H])C1([H])[H],-72.76559448242188,1
[H]OC1=C(C([H])([H])C([H])=O)N([H])C([H])=C1[H],-66.88009643554688,0
[H]C(=O)[C@@]1(OC([H])([H])[H])OC([H])([H])C([H])([H])C1([H])[H],-73.18960571289062,3
[H]O[C@]12C(=C(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])C2([H])[H],-82.01866149902344,3
[H]N(C(=O)C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-77.27495574951172,0
[H]N1C([H])([H])[C@@]12C([H])([H])C([H])([H])[C@]2(C#N)N([H])[H],-69.82975769042969,2
[H]C(=O)C([H])([H])C([H])([H])C1=C([H])N([H])N=C1[H],-69.10018920898438,0
[H]C#CC1=C(C([H])=O)C([H])=NO1,-55.22967529296875,0
[H]N1C(=O)C([H])([H])[C@@]12C([H])([H])[C@]2([H])C([H])([H])[H],-66.93702697753906,2
[H]C(=O)C1=C([H])[C@@]2([H])O[C@@]2([H])C1=O,-58.40203475952149,3
[H]C1([H])[C@]2([H])[C@]3([H])C([H])([H])[C@]([H])(C#N)[C@@]1([H])[C@@]32[H],-74.97583770751953,3
[H]C([H])([H])C([H])([H])[C@@]12C([H])([H])[C@@]3([H])[N@H+](C3([H])[H])[C@]1([H])C2([H])[H],-83.83771514892578,2
[H]C1=C([H])[C@@]([H])(C([H])([H])OC([H])([H])[H])OC([H])([H])C1([H])[H],-79.85340118408203,3
[H]N(C([H])([H])C#N)[C@@]([H])(C([H])([H])[H])C([H])([H])C#N,-71.31217956542969,0
[H][N-][C+]([H])OC1=NC(C([H])([H])[H])=C([H])O1,-62.02145004272461,0
[H]ON[C@H]1C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-81.55612182617188,2
[H][C+]1[NH2+][C@]2([H])[C@@]3([H])C([H])([H])OC([H])([H])[C@@]23O1,-65.4276351928711,2
[H]C(=O)N(C([H])=O)C(=O)N([H])C([H])([H])[H],-60.852012634277344,0
[H]C#CC([H])([H])C1=NC([H])=C([H])N1[H],-59.67811584472656,0
[H]C1=C(C([H])([H])[H])[C@@]2(OC1([H])[H])C([H])([H])[C@]2([H])C([H])([H])[H],-82.29684448242188,1
[H]C1=C([H])[C@]2([H])C([H])([H])O[C@]3([H])C([H])([H])[C@@]1([H])[C@@]32[H],-77.50997924804688,1
[H]N([H])C(=O)[C@@]1(C([H])([H])C([H])([H])C([H])([H])[H])OC1([H])[H],-76.18135833740234,3
[H]O[C@]1([H])[C@]2([H])C([H])([H])[C@@]1([H])[C@@]21N([H])C1([H])[H],-64.0672836303711,2
[H]O[C@@]12C(=O)C([H])([H])N([H])[C@]1([H])[C@]2([H])C([H])([H])[H],-70.48233795166016,2
[H]O[C@@]1([H])C([H])=C([H])C(=O)[C@@]([H])(C([H])([H])[H])C1([H])[H],-76.18761444091797,3
[H]O[C@@]1([H])[C@@]2([H])C([H])=C([H])[C@@]([H])(O[H])[C@@]12O[H],-67.38751220703125,1
[H]O[C@]1([H])C([H])([H])O[C@]([H])(C([H])([H])[H])[C@@]12OC2([H])[H],-72.287109375,1
[H]O[C@]12C(=O)N3[C+]([H])[NH2+][C@@]1([H])[C@@]32[H],-55.22423553466797,2
[H]C1([H])OC([H])([H])C1([H])[C@@]1([H])[C@@]2([H])OC([H])([H])[C@]21[H],-73.01081848144531,1
[H]C([H])([H])[N@@H+]1C([H])([H])[C@]1([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-93.9574737548828,2
[H]O[C@@]1([H])[C@@]2(C([H])([H])[H])C(=O)O[C@]1([H])C2([H])[H],-68.6663589477539,1
[H]N1C([H])([H])[C@@]12[C@]1(C([H])([H])[H])[N@@H+](C1([H])[H])[C@]2([H])C([H])([H])[H],-78.43064880371094,2
[H]C([H])([H])[C@@]1([H])[C@@]2([H])O[C@]3([H])C([H])([H])[C@@]2([H])[C@]13C([H])([H])[H],-81.37236785888672,1
[H][N-]C1C([H])=C(C#N)C(=O)N1[H],-55.7982063293457,0
[H]C#C[C@@]12C([H])([H])[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]2([H])O[H],-75.78167724609375,1
[H]OC([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]([H])(C#N)N([H])[H],-78.11260223388672,3
[H]C1=C([H])C([H])([H])O[C@]2([H])C(=C1[H])C([H])([H])C2([H])[H],-77.11144256591797,3
[H]C(=O)[C@]1([H])C([H])([H])[N@@H+]2C([H])([H])[C@@]21C([H])([H])C([H])([H])[H],-76.7840347290039,2
[H][C-]1[C@H]2[C@@]3([H])[N@@H+](C1([H])[H])[C@@]3(C([H])([H])[H])[C@@]2([H])C([H])([H])[H],-76.73480987548828,2
[H]C#CC1=C([H])C([H])=C([H])N1C([H])([H])[H],-64.2776870727539,0
[H]C1=C(C([H])([H])C(=O)N([H])[H])N=NN1[H],-60.147457122802734,0
[H]C#C[C@](OC([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])=O,-74.18863677978516,3
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C(=O)[C@@]([H])(C([H])([H])[H])C1([H])[H],-88.4970932006836,3
[H]O[C@@]1([H])[C@@]2([H])[C@@]([H])(C([H])([H])[H])[C@]1([H])[C@]2(O[H])C([H])([H])[H],-78.26841735839844,1
[H]OC([H])([H])[C@]1([H])OC([H])([H])[C@@]([H])(C#N)C1([H])[H],-71.05685424804688,1
[H]N([H])C(=O)[C@@]1([H])O[C@@]1([H])[C@]1([H])OC1([H])[H],-63.071048736572266,3
[H]C#C[C@]1([H])[N@H+]2C([H])([H])[C@]1(O[H])C2([H])[H],-58.57120895385742,2
[H]OC1=NC(N([H])[H])=C(N([H])[H])N1C([H])([H])[H],-64.88593292236328,0
[H]OC([H])([H])C1=C(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],-87.81803131103516,3
[H]C#C[C@@]1(C#N)C([H])([H])[C@@]2([H])N([H])[C@@]12[H],-63.452823638916016,2
[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-60.65129852294922,0
[H]C#C[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])=O,-69.59932708740234,3
[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])[C@]2([H])[C@]3([H])O[C@]3([H])[C@]12[H],-79.97834777832031,1
[H]C([H])([H])[C@@]1([H])C([H])([H])OC([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-92.3574676513672,1
[H]C1([H])O[C@@]2([H])C(=O)[C@@]([H])(O1)C([H])([H])C2([H])[H],-68.32975769042969,3
[H]C(=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-65.11443328857422,3
[H]C([H])([H])C#CC([H])([H])[C@]1([H])OC(=O)C1([H])[H],-70.60506439208984,3
[H][N-][C+]([H])OC([H])([H])C([H])([H])/C(=N/O[H])C([H])([H])[H],-69.86913299560547,3
[H]C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-84.13908386230469,2
[H]C([H])([H])C([H])([H])[C@]1([H])OC(=O)C([H])([H])C1([H])[H],-70.70716094970703,3
[H]C1=C(N(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])=C([H])N1[H],-80.84021759033203,0
[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[N@@H+]2[C@@]1([H])[C@]2([H])C([H])([H])[H],-81.02017211914062,2
[H]C(=O)N([H])[C@@]1([H])[C@@]([H])(C#N)[C@@]1([H])C([H])([H])[H],-69.09700775146484,2
[H]C1=C([H])[C@]([H])(OC([H])([H])[H])[C@]2([H])O[C@]2([H])C1([H])[H],-74.57778930664062,3
[H]C1=C([H])N([H])C(C([H])([H])[NH+](C([H])([H])[H])C([H])([H])[H])=N1,-76.34683227539062,0
[H]ONC1C([H])([H])C([H])([H])[C@@]([H])(O[H])C1([H])[H],-63.73274612426758,3
[H]OC([H])([H])[C@@]1([H])OC([H])([H])[C@]12OC([H])([H])C2([H])[H],-71.6689224243164,1
[H]C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])OC1([H])[H],-68.69923400878906,3
[H]C1([H])C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H],-54.02510833740234,3
[H]N1C([H])([H])[C@@]2([H])N([H])[C@]3([H])C([H])([H])C(=O)[C@@]132,-66.62110137939453,2
[H]N([H])C(=O)N([H])[H],-28.990278244018555,0
[H]C1=C(C([H])([H])[H])OC(=O)C(=O)O1,-57.76430892944336,0
[H]N([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(C#N)N([H])[H],-69.73516845703125,3
[H]C(=O)C1=C([H])N=C(N([H])[H])O1,-51.52998733520508,0
[H]/N=C(\C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C([H])([H])[H],-78.93085479736328,3
[H]C1=C(C([H])([H])[H])N=C(C([H])([H])C#N)N1[H],-67.75867462158203,0
[H]N1C(=O)[C@@]2([H])OC([H])([H])[C@@]2([H])C1=O,-60.030609130859375,2
[H]C(=O)N1[C@]2([H])[C@@]([H])(C([H])=O)C([H])([H])[C@]12[H],-65.04561614990234,2
[H]C(=O)[C@]12C([H])([H])[C@]([H])(C1([H])[H])[C@@]1([H])C([H])([H])[C@@]21[H],-76.51361083984375,3
[H]C#CC([H])([H])[C@@]12OC([H])([H])[C@]1(O[H])C2([H])[H],-67.95024108886719,1
[H]C1=N[C@]2([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])O1,-66.69579315185547,3
[H]O[C@@]1([H])C([H])([H])C(C([H])([H])C([H])([H])[H])=C([H])[C@@]1([H])O[H],-80.49305725097656,3
[H]C(=O)C1=C([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]2([H])C1([H])[H],-77.9406509399414,3
[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]1([H])OC([H])([H])[H],-72.99800872802734,1
[H]C#C[C@]([H])(O[H])[C@]1([H])C([H])=C([H])C([H])([H])C1([H])[H],-76.63924407958984,3
[H]/N=C(\[H])N([H])C1=NN(C([H])([H])[H])C([H])=C1[H],-66.9179458618164,0
[H]C#C[C@]1([H])N([H])C(=O)[C@@]1([H])OC([H])([H])[H],-64.84634399414062,2
[H]C([H])([H])[NH2+]C1OC2(C([H])([H])C1([H])[H])C([H])([H])C2([H])[H],-77.95156860351562,1
[H]C([H])([H])[N@@H+]1C([H])([H])[C@]1([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-88.47573852539062,2
[H]C1=NC(=O)N(C([H])([H])[H])C([H])=C1C([H])([H])[H],-70.21395874023438,0
[H]C1=C(C([H])([H])[H])[C@]([H])(C#N)[N@@H+]2C([H])([H])[C@]12[H],-70.31983184814453,2
[H][N-]C1=NC([H])=[N+](C([H])([H])[H])C(=O)N1[H],-61.31060791015625,0
[H]C([H])([H])O[C@@]([H])(C#N)C([H])([H])C([H])([H])C([H])([H])[H],-71.86753845214844,3
[H]O[C@@]1([H])[C@]2([H])C([H])([H])[C@@]1([C@]1([H])OC1([H])[H])C2([H])[H],-72.9679946899414,1
[H]C#CC([H])([H])C#C[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],-75.416748046875,3
[H]C(=O)N([H])C1=C(C([H])([H])[H])N([H])C([H])=N1,-65.68312072753906,0
[H][N-]C1O[C@@]2([H])C([H])([H])C(=O)C([H])([H])[C@@]12[H],-66.63565826416016,1
[H]C1([H])C([H])([H])C1([H])[C@@]1(C([H])([H])[H])OC1([H])[H],-64.32884216308594,1
[H]OC([H])([H])C([H])([H])OC(=O)C(=O)C([H])([H])[H],-67.02850341796875,3
[H]N1C([H])([H])[C@]2(C#N)[C@@]1([H])[C@]2([H])C([H])([H])C([H])([H])[H],-74.57038879394531,2
[H][C@]12N3C(=O)N4[C@@]1([H])[C@]4([H])[C@@]32[H],-50.65144348144531,2
[H]C#C[C@]1([H])[NH2+][C+]([H])N(C([H])([H])[H])C1=O,-63.56330490112305,0
[H][N-]C1OC([H])([H])C([H])([H])[C@]12N([H])C2([H])[H],-62.004661560058594,2
[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(C#N)[C@@]1([H])C([H])([H])[H],-70.29910278320312,1
[H]C#CC1=C([H])C(O[H])=NN1C([H])([H])[H],-63.26811218261719,0
[H][N-][C+]([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C#N,-68.16632080078125,3
[H]N1C([H])([H])[C@@]1(C(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-77.13040924072266,2
[H]O[C@]12C([H])([H])[C@]([H])(C1([H])[H])[C@@]1(C([H])([H])[H])O[C@@]21[H],-74.02069091796875,1
[H]C([H])([H])[C@]12O[C@@]1([H])C([H])([H])[C@@]2([H])[C@]1([H])OC1([H])[H],-73.59295654296875,1
[H]C(=O)[C@](N([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])C#N,-73.45311737060547,3
[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])[H],-88.20481872558594,3
[H]O[C@]1([H])C(=O)[C@]2(OC2([H])[H])C([H])=C1[H],-62.94660949707031,3
[H]C(=O)N1C([H])([H])[C@]2(N([H])C2([H])[H])[C@@]1([H])C([H])([H])[H],-72.63176727294922,2
[H]ONC1C(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-70.37801361083984,2
[H]O[C@@]1([H])C([H])([H])N([H])[C@@]1([H])C(=O)C([H])=O,-62.98067855834961,2
[H]C#CC([H])([H])C([H])([H])C([H])([H])O[H],-53.10939025878906,3
[H]C1=NC([H])=C(F)N=N1,-38.49962615966797,0
[H]C1=C(C#N)N(C([H])([H])[H])N=N1,-50.66550827026367,0
[H]C1=NN(C([H])([H])C#CC([H])([H])[H])N=N1,-60.26078796386719,0
[H]N1C([H])([H])[C@]1(C#N)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-80.0345458984375,2
[H]C1([H])C(=O)C(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-76.53839874267578,3
[H]C1=C(C#N)C([H])([H])[C@]2(N([H])C2([H])[H])C1([H])[H],-70.59396362304688,2
[H]C#CC([H])([H])C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],-83.34587097167969,0
[H]C(=O)O[C@@]1([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-74.22551727294922,3
[H]C([H])([H])C1=C(C([H])([H])[H])[C@@]2(C([H])([H])[H])C([H])([H])[C@@]2([H])C1([H])[H],-89.96212768554688,3
[H]O[C@@]12C([H])([H])[C@@]3([H])[C@@]([H])(C1([H])[H])[C@@]23C([H])=O,-69.32240295410156,1
[H]O[C@]1(C#N)[C@]2([H])O[C@]2([H])[C@]1([H])N([H])[H],-59.89572525024414,2
[H][N-]C1C(=O)[C@@]2(O[H])C([H])([H])[C@@]2([H])N1[H],-61.22306823730469,2
[H]C1=C2C([H])([H])O[C@]2(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],-82.11727905273438,1
[H]C(=O)N([H])/C(=N/C([H])([H])[H])[C@]1([H])N([H])C1([H])[H],-68.13190460205078,0
[H]N1C2=C(ON=N2)[C@@]([H])(C([H])([H])[H])C1([H])[H],-62.69482421875,0
[H]OC([H])([H])C([H])([H])[C@]12C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],-74.68473052978516,3
[H]O[C@]12C([H])([H])[C@@]1([H])[C@@]1(C#N)O[C@]12[H],-58.65449905395508,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])C(=O)[C@@]1([H])C([H])=O,-68.53071594238281,3
[H]C1([H])OC([H])([H])C(C([H])([H])C([H])([H])[H])=C1C([H])([H])C([H])([H])[H],-87.67985534667969,3
[H]N1[C@](C([H])([H])[H])(C([H])([H])C#CC([H])([H])[H])[C@]1([H])C([H])([H])[H],-83.87222290039062,2
[H]C([H])([H])C([H])([H])[C@]1([H])C(=O)[C@@]2(C([H])([H])[H])[N@@H+]1C2([H])[H],-77.30679321289062,2
[H]C1=C(C([H])([H])[H])[C@]2(OC([H])([H])[H])C([H])([H])[C@@]1([H])C2([H])[H],-81.34109497070312,1
[H]C#CC([H])([H])C1=C(C([H])([H])[H])N=C([H])O1,-68.12752532958984,0
[H]OC1=NC(F)=C([H])C([H])=C1F,-54.08628082275391,0
[H]C1=C([C@]2([H])N([H])C2([H])[H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],-78.21127319335938,2
[H][N-]C1O[C@@]2([H])C([H])([H])OC(=O)[C@@]12[H],-59.60526657104492,3
[H]C(=O)OC([H])([H])[C@](C#N)(N([H])[H])C([H])([H])[H],-66.82376861572266,3
[H]N1[C@@]2([H])[C@]3([H])OC(=O)[C@@]2([H])[C@]13[H],-53.62080383300781,2
[H][N-]C1O[C@]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])[C@]1([H])C([H])([H])[H],-83.0250473022461,1
[H][N-]C1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-83.09465789794922,3
[H][C+]1N=NC2=[N+]([H])N=C(C([H])([H])[H])N21,-56.93961715698242,0
[H]OC([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H],-89.85282135009766,1
[H]OC1=NN([H])C(C([H])([H])O[H])=C1N([H])[H],-61.70331954956055,0
[H]O[C@]1(C([H])([H])[H])[C@@]([H])(C#N)[C@@]1([H])C#N,-63.75494766235352,3
[H]C1=C(C#N)ON=C1C([H])([H])[H],-52.73330307006836,0
[H]C1([H])C([H])([H])[C@]2([H])O[C@@]3([H])C([H])([H])C([H])([H])[C@]2([H])[C@@]13[H],-82.99952697753906,1
[H]N1C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])[C@]1([H])O[C@]1([H])C([H])([H])[H],-81.64045715332031,2
[H]O[C@@]12C([H])([H])N(C([H])=O)[C@]1([H])C2([H])[H],-58.88996505737305,2
[H]O[C@]1([H])C([H])([H])[C@@]12C([H])([H])[C@]1([H])O[C@]21C([H])([H])[H],-73.56832885742188,1
[H]C(=O)C([H])([H])[C@]1([H])[N@@H+]2C([H])([H])C(=O)[C@@]21[H],-64.93230438232422,2
[H]C1=NN([H])C([H])=C1N([H])[H],-42.82337951660156,0
[H]O[C@@]([H])(C([H])([H])C#N)C([H])([H])[C@]([H])(O[H])C([H])([H])[H],-76.11485290527344,3
[H][N-]C1OC([H])([H])C2=C1ON=N2,-50.90821075439453,0
[H][C+]([NH2+]C([H])([H])C1([H])C([H])([H])OC1([H])[H])OC([H])([H])[H],-74.56317901611328,3
[H]O[C@@]1([H])[C@]2([H])[N@H+]3C([H])([H])[C@]2([H])C(=O)[C@]31[H],-64.31458282470703,2
[H]C#CC([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[H],-75.42918395996094,3
[H]N1C([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[C@]1([H])C([H])([H])[H],-75.82331085205078,0
[H]O[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])C1([H])C([H])([H])OC1([H])[H],-78.77582550048828,1
[H]C1=NC2=C(O1)C([H])=C(N([H])[H])O2,-56.8745231628418,0
[H]C(=O)C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],-64.42321014404297,3
[H]C(=O)O[C@@]12C([H])=C([H])C([H])([H])[C@]1([H])C2([H])[H],-70.70313262939453,1
[H][N-]C1OC([H])([H])[C@@]2([H])[NH2+][C+]([H])O[C@@]12[H],-61.8960075378418,2
[H]C([H])([H])[C@]1([H])OC([H])([H])[C@]2([H])C([H])([H])O[C@]2([H])C1([H])[H],-79.75162506103516,1
[H]C([H])([H])C1=C2C([H])([H])O[C@@]2([H])C([H])([H])C([H])([H])C1([H])[H],-82.17716979980469,3
[H]C([H])([H])C(=O)N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],-76.99285888671875,0
[H]C1=C([H])[C@@]([H])(C(=O)C([H])([H])[H])OC([H])([H])C1([H])[H],-75.80442810058594,3
[H]C#CC#C[C@]12C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],-72.06136322021484,3
[H]C(=O)C([H])([H])N([H])C(=O)C#CC([H])([H])[H],-66.20416259765625,0
[H]C([H])([H])C([H])([H])[C@]12C([H])([H])[N@@H+]3[C@@]1([H])[C@]3([H])C([H])([H])C2([H])[H],-83.9690933227539,2
[H]O[C@]([H])(C([H])([H])[H])[C@]([H])(C#CC([H])([H])[H])OC([H])([H])[H],-79.1624984741211,3
[H]/N=C(\C(=O)O[C+]([H])[N-][H])N([H])C([H])([H])[H],-62.4911994934082,0
[H]C([H])([H])[C@]1([H])OC(=O)[C@]2([H])O[C@]2([H])C1([H])[H],-68.65454864501953,1
[H]/C1=C(\[H])C([H])([H])C([H])([H])OC(=O)N([H])C1([H])[H],-71.56478118896484,3
[H]N1N=NC(N2C([H])([H])C2([H])[H])=C1C([H])([H])[H],-65.47593688964844,0
[H]C1([H])[N@H+]2[C@@]([H])([C@@]3(C([H])([H])[H])OC3([H])[H])[C@@]2([H])C1([H])[H],-75.69767761230469,2
[H]OC([H])([H])[C@]1([H])[N@H+]2[C@@]3([H])C([H])([H])[C@]1([H])C([H])([H])[C@@]23[H],-77.43805694580078,2
[H]C1([H])O[C@]23C([H])([H])[C@]([H])(C([H])([H])[C@]2([H])C1([H])[H])C3([H])[H],-81.96309661865234,1
